folio_recepcion,fecha_recepcion,estado_final_lm,count
2024484651,2024-05-07 08:55:00.000000,3,1
2024484652,2024-05-07 00:04:00.000000,3,1
2024484653,2024-05-07 09:15:00.000000,6,1
2024484656,2024-05-07 09:36:00.000000,3,1
2024484662,2024-05-07 10:34:00.000000,3,1
2024484664,2024-05-07 06:38:00.000000,3,1
2024484668,2024-05-07 08:34:00.000000,3,1
2024484669,2024-05-07 09:20:00.000000,3,1
2024484671,2024-05-07 10:32:00.000000,3,1
2024484672,2024-05-07 09:15:00.000000,3,1
2024484674,2024-05-07 08:54:00.000000,6,1
2024484675,2024-05-07 08:31:00.000000,3,1
2024484677,2024-05-07 09:07:00.000000,6,1
2024484678,2024-05-07 10:39:00.000000,3,1
2024484679,2024-05-07 08:51:00.000000,6,1
2024484683,2024-05-07 10:39:00.000000,4,1
2024484686,2024-05-07 17:23:00.000000,3,1
2024484689,2024-05-07 00:01:00.000000,6,1
2024484690,2024-05-07 00:01:00.000000,6,1
2024484691,2024-05-07 00:01:00.000000,6,1
2024484695,2024-05-07 00:01:00.000000,6,1
2024484696,2024-05-07 00:01:00.000000,6,1
2024484698,2024-05-07 00:01:00.000000,6,1
2024484699,2024-05-07 00:01:00.000000,6,1
2024484700,2024-05-07 00:01:00.000000,6,1
2024484702,2024-05-07 00:01:00.000000,6,1
2024484703,2024-05-07 00:01:00.000000,6,1
2024484704,2024-05-07 00:01:00.000000,6,1
2024484705,2024-05-07 00:01:00.000000,6,1
2024484708,2024-05-07 00:01:00.000000,6,1
2024484710,2024-05-07 00:01:00.000000,6,1
2024484712,2024-05-07 00:01:00.000000,6,1
2024484713,2024-05-07 00:01:00.000000,6,1
2024484714,2024-05-07 00:01:00.000000,6,1
2024484717,2024-05-07 00:01:00.000000,6,1
2024484718,2024-05-07 00:01:00.000000,6,1
2024484721,2024-05-07 00:01:00.000000,6,1
2024484722,2024-05-07 00:01:00.000000,6,1
2024484724,2024-05-07 00:01:00.000000,6,1
2024484725,2024-05-07 00:01:00.000000,6,1
2024484726,2024-05-07 00:01:00.000000,6,1
2024484727,2024-05-07 00:01:00.000000,6,1
2024484729,2024-05-07 00:01:00.000000,6,1
2024484730,2024-05-07 00:01:00.000000,6,1
2024484731,2024-05-07 00:01:00.000000,6,1
2024484733,2024-05-07 00:01:00.000000,6,1
2024484734,2024-05-07 00:01:00.000000,6,1
2024484735,2024-05-07 00:01:00.000000,6,1
2024484736,2024-05-07 00:01:00.000000,6,1
2024484737,2024-05-07 00:01:00.000000,6,1
2024484738,2024-05-07 00:01:00.000000,6,1
2024484739,2024-05-07 00:01:00.000000,6,1
2024484742,2024-05-07 09:17:00.000000,3,1
2024484745,2024-05-07 15:39:00.000000,3,1
2024484749,2024-05-07 00:04:00.000000,3,1
2024484750,2024-05-07 09:20:00.000000,3,1
2024484752,2024-05-07 09:11:00.000000,4,1
2024484754,2024-05-07 09:20:00.000000,3,1
2024484756,2024-05-07 09:18:00.000000,6,1
2024484757,2024-05-07 00:01:00.000000,6,1
2024484758,2024-05-07 09:22:00.000000,4,1
2024484761,2024-05-07 00:01:00.000000,6,1
2024484762,2024-05-07 00:01:00.000000,6,1
2024484765,2024-05-07 09:07:00.000000,3,1
2024484766,2024-05-07 00:01:00.000000,6,1
2024484769,2024-05-07 06:10:00.000000,3,1
2024484770,2024-05-07 08:35:00.000000,3,1
2024484773,2024-05-07 09:20:00.000000,3,1
2024484774,2024-05-07 09:06:00.000000,3,1
2024484775,2024-05-07 00:01:00.000000,6,1
2024484776,2024-05-07 00:01:00.000000,6,1
2024484777,2024-05-07 06:48:00.000000,3,1
2024484778,2024-05-07 10:22:00.000000,3,1
2024484779,2024-05-07 09:18:00.000000,3,1
2024484780,2024-05-07 00:01:00.000000,6,1
2024484781,2024-05-07 09:07:00.000000,3,1
2024484783,2024-05-07 16:38:00.000000,3,1
2024484789,2024-05-07 10:39:00.000000,3,1
2024484795,2024-05-07 09:03:00.000000,3,1
2024484797,2024-05-07 10:27:00.000000,3,1
2024484799,2024-05-07 00:01:00.000000,6,1
2024484802,2024-05-07 00:01:00.000000,6,1
2024484804,2024-05-07 09:15:00.000000,3,1
2024484807,2024-05-07 00:01:00.000000,6,1
2024484809,2024-05-07 09:10:00.000000,3,1
2024484810,2024-05-07 16:30:00.000000,3,1
2024484813,2024-05-07 09:11:00.000000,3,1
2024484814,2024-05-07 00:01:00.000000,6,1
2024484816,2024-05-07 11:22:00.000000,3,1
2024484819,2024-05-07 09:18:00.000000,3,1
2024484820,2024-05-07 00:01:00.000000,6,1
2024484821,2024-05-07 10:00:00.000000,4,1
2024484823,2024-05-07 00:04:00.000000,4,1
2024484825,2024-05-07 00:01:00.000000,6,1
2024484827,2024-05-07 00:01:00.000000,6,1
2024484832,2024-05-07 09:10:00.000000,3,1
2024484833,2024-05-07 16:09:00.000000,6,1
2024484834,2024-05-07 09:14:00.000000,3,1
2024484839,2024-05-07 00:01:00.000000,6,1
2024484840,2024-05-07 10:08:00.000000,3,1
2024484841,2024-05-07 12:00:00.000000,3,1
2024484842,2024-05-07 09:18:00.000000,3,1
2024484843,2024-05-07 11:26:00.000000,3,1
2024484849,2024-05-07 14:14:00.000000,3,1
2024484850,2024-05-07 10:36:00.000000,3,1
2024484854,2024-05-07 00:05:00.000000,3,1
2024484855,2024-05-07 16:30:00.000000,6,1
2024484856,2024-05-07 09:16:00.000000,3,1
2024484857,2024-05-07 00:04:00.000000,3,1
2024484858,2024-05-07 10:49:00.000000,3,1
2024484859,2024-05-07 09:12:00.000000,3,1
2024484862,2024-05-07 00:01:00.000000,6,1
2024484863,2024-05-07 09:15:00.000000,3,1
2024484867,2024-05-07 00:04:00.000000,3,1
2024484868,2024-05-07 09:20:00.000000,4,1
2024484874,2024-05-07 00:04:00.000000,3,1
2024484876,2024-05-07 09:16:00.000000,6,1
2024484877,2024-05-07 11:20:00.000000,3,1
2024484879,2024-05-07 00:01:00.000000,6,1
2024484882,2024-05-07 00:01:00.000000,6,1
2024484883,2024-05-07 00:01:00.000000,6,1
2024484884,2024-05-07 00:01:00.000000,6,1
2024484885,2024-05-07 00:01:00.000000,6,1
2024484886,2024-05-07 00:01:00.000000,6,1
2024484887,2024-05-07 00:01:00.000000,6,1
2024484888,2024-05-07 00:01:00.000000,6,1
2024484889,2024-05-07 00:01:00.000000,6,1
2024484894,2024-05-07 00:01:00.000000,6,1
2024484895,2024-05-07 00:01:00.000000,6,1
2024484897,2024-05-07 00:01:00.000000,6,1
2024484899,2024-05-07 00:01:00.000000,6,1
2024484901,2024-05-07 00:01:00.000000,6,1
2024484904,2024-05-07 00:01:00.000000,6,1
2024484905,2024-05-07 00:01:00.000000,6,1
2024484907,2024-05-07 00:01:00.000000,6,1
2024484912,2024-05-07 00:01:00.000000,6,1
2024484914,2024-05-07 00:01:00.000000,6,1
2024484915,2024-05-07 00:01:00.000000,6,1
2024484916,2024-05-07 00:01:00.000000,6,1
2024484917,2024-05-07 00:01:00.000000,6,1
2024484919,2024-05-07 09:16:00.000000,3,1
2024484920,2024-05-07 00:05:00.000000,3,1
2024484921,2024-05-07 00:01:00.000000,6,1
2024484922,2024-05-07 09:19:00.000000,3,1
2024484923,2024-05-07 09:16:00.000000,6,1
2024484927,2024-05-07 10:41:00.000000,6,1
2024484933,2024-05-07 08:57:00.000000,3,1
2024484935,2024-05-07 09:13:00.000000,6,1
2024484936,2024-05-07 00:01:00.000000,6,1
2024484937,2024-05-07 00:01:00.000000,6,1
2024484939,2024-05-07 09:46:00.000000,3,1
2024484940,2024-05-07 16:24:00.000000,3,1
2024484941,2024-05-07 09:21:00.000000,3,1
2024484942,2024-05-07 00:01:00.000000,6,1
2024484943,2024-05-07 09:14:00.000000,6,1
2024484944,2024-05-07 09:06:00.000000,3,1
2024484947,2024-05-07 09:26:00.000000,3,1
2024484948,2024-05-07 00:04:00.000000,4,1
2024484949,2024-05-07 09:17:00.000000,6,1
2024484950,2024-05-07 12:31:00.000000,3,1
2024484952,2024-05-07 09:45:00.000000,3,1
2024484956,2024-05-07 00:01:00.000000,6,1
2024484958,2024-05-07 10:37:00.000000,3,1
2024484961,2024-05-07 00:04:00.000000,6,1
2024484962,2024-05-07 06:38:00.000000,3,1
2024484964,2024-05-07 09:20:00.000000,6,1
2024484965,2024-05-07 09:20:00.000000,6,1
2024484966,2024-05-07 12:34:00.000000,3,1
2024484969,2024-05-07 00:01:00.000000,6,1
2024484970,2024-05-07 09:17:00.000000,6,1
2024484971,2024-05-07 12:21:00.000000,3,1
2024484973,2024-05-07 09:19:00.000000,3,1
2024484975,2024-05-07 08:55:00.000000,6,1
2024484978,2024-05-07 16:33:00.000000,3,1
2024484979,2024-05-07 10:33:00.000000,3,1
2024484980,2024-05-07 10:08:00.000000,3,1
2024484981,2024-05-07 00:01:00.000000,6,1
2024484984,2024-05-07 00:01:00.000000,6,1
2024484985,2024-05-07 00:01:00.000000,6,1
2024484986,2024-05-07 09:20:00.000000,3,1
2024484987,2024-05-07 00:01:00.000000,6,1
2024484990,2024-05-07 00:01:00.000000,3,1
2024484993,2024-05-07 09:40:00.000000,3,1
2024484994,2024-05-07 12:36:00.000000,3,1
2024484996,2024-05-07 09:19:00.000000,3,1
2024484999,2024-05-07 21:18:00.000000,3,1
2024485001,2024-05-07 00:01:00.000000,6,1
2024485002,2024-05-07 08:28:00.000000,3,1
2024485005,2024-05-07 00:01:00.000000,6,1
2024485006,2024-05-07 09:29:00.000000,3,1
2024485007,2024-05-07 09:29:00.000000,3,1
2024485011,2024-05-07 00:04:00.000000,3,1
2024485013,2024-05-07 00:01:00.000000,6,1
2024485014,2024-05-07 09:00:00.000000,3,1
2024485016,2024-05-07 16:13:00.000000,3,1
2024485017,2024-05-07 00:01:00.000000,6,1
2024485018,2024-05-07 00:01:00.000000,6,1
2024485021,2024-05-07 09:23:00.000000,3,1
2024485022,2024-05-07 14:43:00.000000,3,1
2024485023,2024-05-07 00:01:00.000000,6,1
2024485024,2024-05-07 22:09:00.000000,3,1
2024485027,2024-05-07 00:01:00.000000,6,1
2024485030,2024-05-07 00:01:00.000000,6,1
2024485033,2024-05-07 00:01:00.000000,6,1
2024485035,2024-05-07 17:35:00.000000,3,1
2024485037,2024-05-07 00:01:00.000000,6,1
2024485038,2024-05-07 17:46:00.000000,6,1
2024485040,2024-05-07 00:01:00.000000,6,1
2024485041,2024-05-07 00:01:00.000000,6,1
2024485042,2024-05-07 00:01:00.000000,6,1
2024485043,2024-05-07 12:09:00.000000,3,1
2024485044,2024-05-07 11:06:00.000000,3,1
2024485045,2024-05-07 00:01:00.000000,6,1
2024485047,2024-05-07 00:01:00.000000,6,1
2024485048,2024-05-07 00:01:00.000000,6,1
2024485050,2024-05-07 10:06:00.000000,3,1
2024485051,2024-05-07 00:01:00.000000,6,1
2024485053,2024-05-07 16:49:00.000000,6,1
2024485055,2024-05-07 00:01:00.000000,6,1
2024485056,2024-05-07 00:01:00.000000,6,1
2024485057,2024-05-07 00:01:00.000000,6,1
2024485058,2024-05-07 00:01:00.000000,6,1
2024485061,2024-05-07 09:26:00.000000,3,1
2024485062,2024-05-07 00:01:00.000000,6,1
2024485064,2024-05-07 09:09:00.000000,3,1
2024485066,2024-05-07 00:01:00.000000,6,1
2024485068,2024-05-07 00:01:00.000000,6,1
2024485070,2024-05-07 09:32:00.000000,3,1
2024485071,2024-05-07 11:46:00.000000,3,1
2024485073,2024-05-07 13:25:00.000000,3,1
2024485074,2024-05-07 00:01:00.000000,6,1
2024485075,2024-05-07 00:01:00.000000,6,1
2024485077,2024-05-07 00:04:00.000000,3,1
2024485078,2024-05-07 18:24:00.000000,3,1
2024485079,2024-05-07 00:01:00.000000,6,1
2024485082,2024-05-07 00:01:00.000000,6,1
2024485083,2024-05-07 00:01:00.000000,6,1
2024485084,2024-05-07 00:05:00.000000,3,1
2024485085,2024-05-07 17:43:00.000000,6,1
2024485088,2024-05-07 00:01:00.000000,6,1
2024485089,2024-05-07 09:23:00.000000,3,1
2024485091,2024-05-07 00:01:00.000000,6,1
2024485095,2024-05-07 06:26:00.000000,3,1
2024485096,2024-05-07 00:01:00.000000,6,1
2024485097,2024-05-07 00:01:00.000000,6,1
2024485098,2024-05-07 09:44:00.000000,3,1
2024485102,2024-05-07 00:01:00.000000,6,1
2024485104,2024-05-07 00:01:00.000000,6,1
2024485106,2024-05-07 00:01:00.000000,6,1
2024485109,2024-05-07 00:01:00.000000,6,1
2024485110,2024-05-07 00:01:00.000000,6,1
2024485111,2024-05-07 00:01:00.000000,6,1
2024485114,2024-05-07 00:01:00.000000,6,1
2024485115,2024-05-07 00:01:00.000000,6,1
2024485116,2024-05-07 00:01:00.000000,6,1
2024485117,2024-05-07 00:01:00.000000,6,1
2024485121,2024-05-07 00:01:00.000000,6,1
2024485122,2024-05-07 00:01:00.000000,6,1
2024485123,2024-05-07 00:01:00.000000,6,1
2024485124,2024-05-07 00:01:00.000000,6,1
2024485125,2024-05-07 00:01:00.000000,6,1
2024485126,2024-05-07 00:01:00.000000,6,1
2024485128,2024-05-07 00:01:00.000000,6,1
2024485131,2024-05-07 00:01:00.000000,6,1
2024485132,2024-05-07 00:01:00.000000,6,1
2024485135,2024-05-07 00:01:00.000000,6,1
2024485136,2024-05-07 00:01:00.000000,6,1
2024485138,2024-05-07 00:01:00.000000,6,1
2024485139,2024-05-07 00:01:00.000000,6,1
2024485140,2024-05-07 00:01:00.000000,6,1
2024485141,2024-05-07 00:01:00.000000,6,1
2024485142,2024-05-07 00:01:00.000000,6,1
2024485144,2024-05-07 00:01:00.000000,6,1
2024485145,2024-05-07 00:01:00.000000,6,1
2024485146,2024-05-07 00:01:00.000000,6,1
2024485147,2024-05-07 00:01:00.000000,6,1
2024485148,2024-05-07 00:01:00.000000,6,1
2024485151,2024-05-07 00:01:00.000000,6,1
2024485152,2024-05-07 00:01:00.000000,6,1
2024485155,2024-05-07 00:01:00.000000,6,1
2024485156,2024-05-07 00:01:00.000000,6,1
2024485157,2024-05-07 00:01:00.000000,6,1
2024485163,2024-05-07 06:35:00.000000,3,1
2024485165,2024-05-07 12:53:00.000000,6,1
2024485166,2024-05-07 00:04:00.000000,3,1
2024485167,2024-05-07 14:55:00.000000,6,1
2024485173,2024-05-07 00:01:00.000000,6,1
2024485174,2024-05-07 10:01:00.000000,3,1
2024485175,2024-05-07 00:01:00.000000,6,1
2024485176,2024-05-07 00:01:00.000000,6,1
2024485177,2024-05-07 00:01:00.000000,6,1
2024485178,2024-05-07 00:01:00.000000,6,1
2024485179,2024-05-07 00:01:00.000000,6,1
2024485182,2024-05-07 00:05:00.000000,3,1
2024485183,2024-05-07 15:03:00.000000,3,1
2024485186,2024-05-07 09:41:00.000000,3,1
2024485188,2024-05-07 00:05:00.000000,6,1
2024485189,2024-05-07 11:55:00.000000,4,1
2024485191,2024-05-07 00:01:00.000000,6,1
2024485192,2024-05-07 00:01:00.000000,6,1
2024485193,2024-05-07 00:01:00.000000,6,1
2024485195,2024-05-07 00:01:00.000000,6,1
2024485201,2024-05-07 00:05:00.000000,3,1
2024485207,2024-05-07 00:01:00.000000,6,1
2024485209,2024-05-07 00:01:00.000000,6,1
2024485210,2024-05-07 00:01:00.000000,6,1
2024485212,2024-05-07 00:01:00.000000,6,1
2024485213,2024-05-07 00:01:00.000000,6,1
2024485214,2024-05-07 00:01:00.000000,6,1
2024485215,2024-05-07 00:01:00.000000,6,1
2024485216,2024-05-07 00:01:00.000000,6,1
2024485217,2024-05-07 00:01:00.000000,6,1
2024485218,2024-05-07 00:01:00.000000,6,1
2024485222,2024-05-07 00:01:00.000000,6,1
2024485223,2024-05-07 00:01:00.000000,6,1
2024485224,2024-05-07 00:01:00.000000,6,1
2024485227,2024-05-07 00:01:00.000000,6,1
2024485228,2024-05-07 00:01:00.000000,6,1
2024485229,2024-05-07 00:01:00.000000,6,1
2024485230,2024-05-07 00:01:00.000000,6,1
2024485231,2024-05-07 00:01:00.000000,6,1
2024485234,2024-05-07 00:01:00.000000,6,1
2024485239,2024-05-07 00:01:00.000000,6,1
2024485240,2024-05-07 00:01:00.000000,3,1
2024485242,2024-05-07 00:01:00.000000,6,1
2024485243,2024-05-07 00:01:00.000000,6,1
2024485244,2024-05-07 00:01:00.000000,6,1
2024485245,2024-05-07 00:01:00.000000,6,1
2024485246,2024-05-07 00:01:00.000000,6,1
2024485250,2024-05-07 00:01:00.000000,6,1
2024485253,2024-05-07 00:01:00.000000,6,1
2024485256,2024-05-07 10:39:00.000000,3,1
2024485257,2024-05-07 00:01:00.000000,6,1
2024485259,2024-05-07 00:01:00.000000,6,1
2024485261,2024-05-07 00:01:00.000000,6,1
2024485263,2024-05-07 11:36:00.000000,3,1
2024485264,2024-05-07 09:55:00.000000,3,1
2024485266,2024-05-07 10:01:00.000000,3,1
2024485268,2024-05-07 00:01:00.000000,6,1
2024485270,2024-05-07 00:01:00.000000,6,1
2024485273,2024-05-07 09:07:00.000000,3,1
2024485274,2024-05-07 00:01:00.000000,6,1
2024485277,2024-05-07 09:25:00.000000,3,1
2024485279,2024-05-07 00:01:00.000000,6,1
2024485280,2024-05-07 00:01:00.000000,6,1
2024485287,2024-05-07 16:22:00.000000,3,1
2024485288,2024-05-07 00:01:00.000000,6,1
2024485289,2024-05-07 00:01:00.000000,6,1
2024485292,2024-05-07 00:01:00.000000,6,1
2024485293,2024-05-07 00:01:00.000000,6,1
2024485294,2024-05-07 10:13:00.000000,3,1
2024485295,2024-05-07 00:01:00.000000,6,1
2024485296,2024-05-07 00:01:00.000000,6,1
2024485297,2024-05-07 12:35:00.000000,3,1
2024485299,2024-05-07 22:55:00.000000,3,1
2024485303,2024-05-07 12:33:00.000000,3,1
2024485304,2024-05-07 08:51:00.000000,3,1
2024485306,2024-05-07 07:39:00.000000,3,1
2024485307,2024-05-07 17:30:00.000000,3,1
2024485308,2024-05-07 16:32:00.000000,3,1
2024485315,2024-05-07 00:05:00.000000,6,1
2024485316,2024-05-07 00:01:00.000000,6,1
2024485319,2024-05-07 00:01:00.000000,6,1
2024485323,2024-05-07 00:01:00.000000,6,1
2024485324,2024-05-07 00:01:00.000000,6,1
2024485327,2024-05-07 00:01:00.000000,6,1
2024485328,2024-05-07 00:01:00.000000,6,1
2024485332,2024-05-07 00:01:00.000000,6,1
2024485333,2024-05-07 00:01:00.000000,6,1
2024485334,2024-05-07 00:01:00.000000,6,1
2024485336,2024-05-07 00:01:00.000000,6,1
2024485338,2024-05-07 00:01:00.000000,6,1
2024485339,2024-05-07 00:01:00.000000,6,1
2024485340,2024-05-07 00:01:00.000000,6,1
2024485342,2024-05-07 00:01:00.000000,6,1
2024485344,2024-05-07 00:01:00.000000,6,1
2024485345,2024-05-07 00:01:00.000000,6,1
2024485347,2024-05-07 00:01:00.000000,6,1
2024485348,2024-05-07 00:01:00.000000,6,1
2024485350,2024-05-07 00:01:00.000000,6,1
2024485369,2024-05-08 12:00:00.000000,3,1
2024485370,2024-05-08 08:11:00.000000,3,1
2024485371,2024-05-08 08:12:00.000000,3,1
2024485375,2024-05-08 13:02:00.000000,3,1
2024485376,2024-05-08 09:13:00.000000,6,1
2024485377,2024-05-08 15:25:00.000000,3,1
2024485378,2024-05-08 10:04:00.000000,6,1
2024485379,2024-05-08 08:12:00.000000,3,1
2024485380,2024-05-08 08:11:00.000000,3,1
2024485381,2024-05-08 08:13:00.000000,3,1
2024485382,2024-05-08 08:07:00.000000,3,1
2024485383,2024-05-08 15:07:00.000000,3,1
2024485385,2024-05-08 14:02:00.000000,3,1
2024485386,2024-05-08 18:02:00.000000,3,1
2024485389,2024-05-08 17:38:00.000000,3,1
2024485391,2024-05-08 08:07:00.000000,3,1
2024485394,2024-05-08 16:24:00.000000,3,1
2024485395,2024-05-08 14:18:00.000000,3,1
2024485396,2024-05-08 08:05:00.000000,3,1
2024485397,2024-05-08 17:28:00.000000,3,1
2024485398,2024-05-08 07:27:00.000000,3,1
2024485399,2024-05-08 23:03:00.000000,6,1
2024485401,2024-05-08 08:16:00.000000,3,1
2024485402,2024-05-08 21:35:00.000000,3,1
2024485405,2024-05-08 08:11:00.000000,3,1
2024485407,2024-05-08 08:08:00.000000,3,1
2024485408,2024-05-08 13:02:00.000000,3,1
2024485409,2024-05-08 16:16:00.000000,3,1
2024485410,2024-05-08 08:16:00.000000,3,1
2024485411,2024-05-08 15:28:00.000000,6,1
2024485412,2024-05-08 08:15:00.000000,6,1
2024485414,2024-05-08 10:43:00.000000,3,1
2024485416,2024-05-08 11:14:00.000000,3,1
2024485417,2024-05-08 17:49:00.000000,6,1
2024485418,2024-05-08 07:40:00.000000,3,1
2024485420,2024-05-08 10:33:00.000000,3,1
2024485422,2024-05-08 08:16:00.000000,3,1
2024485423,2024-05-08 13:29:00.000000,6,1
2024485428,2024-05-08 08:16:00.000000,6,1
2024485429,2024-05-08 17:44:00.000000,6,1
2024485430,2024-05-08 11:18:00.000000,3,1
2024485431,2024-05-08 13:02:00.000000,3,1
2024485433,2024-05-08 15:23:00.000000,3,1
2024485435,2024-05-08 08:17:00.000000,3,1
2024485436,2024-05-08 08:09:00.000000,3,1
2024485437,2024-05-08 08:07:00.000000,3,1
2024485439,2024-05-08 16:26:00.000000,3,1
2024485440,2024-05-08 19:25:00.000000,3,1
2024485441,2024-05-08 08:15:00.000000,4,1
2024485442,2024-05-08 09:39:00.000000,3,1
2024485443,2024-05-08 08:12:00.000000,3,1
2024485444,2024-05-08 09:06:00.000000,4,1
2024485445,2024-05-08 00:05:00.000000,3,1
2024485446,2024-05-08 16:41:00.000000,6,1
2024485447,2024-05-08 08:14:00.000000,6,1
2024485448,2024-05-08 08:13:00.000000,6,1
2024485451,2024-05-08 17:48:00.000000,6,1
2024485452,2024-05-08 08:16:00.000000,3,1
2024485453,2024-05-08 15:35:00.000000,3,1
2024485454,2024-05-08 08:13:00.000000,3,1
2024485457,2024-05-08 14:02:00.000000,3,1
2024485459,2024-05-08 08:11:00.000000,3,1
2024485463,2024-05-08 08:07:00.000000,3,1
2024485467,2024-05-08 08:16:00.000000,3,1
2024485468,2024-05-08 08:09:00.000000,3,1
2024485473,2024-05-08 08:14:00.000000,6,1
2024485475,2024-05-08 23:33:00.000000,3,1
2024485476,2024-05-08 17:01:00.000000,3,1
2024485477,2024-05-08 08:08:00.000000,3,1
2024485480,2024-05-08 11:13:00.000000,3,1
2024485482,2024-05-08 09:24:00.000000,6,1
2024485483,2024-05-08 00:05:00.000000,4,1
2024485484,2024-05-08 09:38:00.000000,3,1
2024485485,2024-05-08 08:08:00.000000,6,1
2024485486,2024-05-08 08:14:00.000000,3,1
2024485488,2024-05-08 08:14:00.000000,6,1
2024485489,2024-05-08 08:09:00.000000,3,1
2024485495,2024-05-08 08:07:00.000000,3,1
2024485496,2024-05-08 08:06:00.000000,3,1
2024485497,2024-05-08 10:54:00.000000,6,1
2024485499,2024-05-08 09:47:00.000000,3,1
2024485500,2024-05-08 08:07:00.000000,3,1
2024485501,2024-05-08 09:47:00.000000,3,1
2024485503,2024-05-08 14:05:00.000000,3,1
2024485506,2024-05-08 08:14:00.000000,3,1
2024485509,2024-05-08 20:32:00.000000,3,1
2024485511,2024-05-08 12:56:00.000000,3,1
2024485512,2024-05-08 10:53:00.000000,4,1
2024485514,2024-05-08 08:06:00.000000,3,1
2024485517,2024-05-08 14:50:00.000000,6,1
2024485519,2024-05-08 09:39:00.000000,3,1
2024485521,2024-05-08 12:04:00.000000,3,1
2024485522,2024-05-08 09:38:00.000000,3,1
2024485523,2024-05-08 13:02:00.000000,3,1
2024485524,2024-05-08 10:15:00.000000,3,1
2024485526,2024-05-08 08:17:00.000000,6,1
2024485527,2024-05-08 18:07:00.000000,3,1
2024485528,2024-05-08 09:39:00.000000,3,1
2024485529,2024-05-08 08:09:00.000000,3,1
2024485530,2024-05-08 21:16:00.000000,3,1
2024485533,2024-05-08 23:11:00.000000,3,1
2024485534,2024-05-08 08:15:00.000000,3,1
2024485535,2024-05-08 17:30:00.000000,6,1
2024485538,2024-05-08 10:33:00.000000,3,1
2024485541,2024-05-08 08:17:00.000000,3,1
2024485543,2024-05-08 14:07:00.000000,3,1
2024485545,2024-05-08 08:17:00.000000,3,1
2024485546,2024-05-08 13:58:00.000000,3,1
2024485547,2024-05-08 08:13:00.000000,6,1
2024485548,2024-05-08 10:54:00.000000,3,1
2024485549,2024-05-08 08:12:00.000000,6,1
2024485550,2024-05-08 09:40:00.000000,3,1
2024485551,2024-05-08 11:16:00.000000,3,1
2024485555,2024-05-08 13:02:00.000000,6,1
2024485557,2024-05-08 08:16:00.000000,3,1
2024485560,2024-05-08 08:11:00.000000,3,1
2024485561,2024-05-08 12:37:00.000000,3,1
2024485563,2024-05-08 23:15:00.000000,3,1
2024485566,2024-05-08 10:27:00.000000,3,1
2024485568,2024-05-08 17:04:00.000000,4,1
2024485573,2024-05-08 08:16:00.000000,6,1
2024485575,2024-05-08 22:03:00.000000,3,1
2024485577,2024-05-08 00:01:00.000000,3,1
2024485584,2024-05-08 08:09:00.000000,3,1
2024485588,2024-05-08 15:18:00.000000,3,1
2024485589,2024-05-08 15:13:00.000000,3,1
2024485592,2024-05-08 23:33:00.000000,3,1
2024485594,2024-05-08 16:05:00.000000,3,1
2024485599,2024-05-08 10:36:00.000000,3,1
2024485601,2024-05-08 08:05:00.000000,4,1
2024485602,2024-05-08 08:06:00.000000,3,1
2024485603,2024-05-08 10:58:00.000000,3,1
2024485605,2024-05-08 23:30:00.000000,3,1
2024485607,2024-05-08 15:57:00.000000,3,1
2024485608,2024-05-08 10:17:00.000000,3,1
2024485609,2024-05-08 13:42:00.000000,3,1
2024485610,2024-05-08 08:13:00.000000,6,1
2024485612,2024-05-08 00:01:00.000000,6,1
2024485616,2024-05-08 14:55:00.000000,3,1
2024485617,2024-05-08 10:04:00.000000,3,1
2024485618,2024-05-08 09:42:00.000000,3,1
2024485620,2024-05-08 08:08:00.000000,3,1
2024485624,2024-05-08 08:11:00.000000,3,1
2024485625,2024-05-08 08:16:00.000000,3,1
2024485627,2024-05-08 08:08:00.000000,3,1
2024485628,2024-05-08 10:44:00.000000,3,1
2024485631,2024-05-08 11:00:00.000000,3,1
2024485632,2024-05-08 08:15:00.000000,6,1
2024485633,2024-05-08 08:10:00.000000,3,1
2024485634,2024-05-08 22:48:00.000000,3,1
2024485638,2024-05-08 08:08:00.000000,3,1
2024485639,2024-05-08 12:38:00.000000,3,1
2024485644,2024-05-08 09:39:00.000000,3,1
2024485645,2024-05-08 09:31:00.000000,3,1
2024485646,2024-05-08 08:11:00.000000,3,1
2024485648,2024-05-08 08:13:00.000000,3,1
2024485651,2024-05-08 08:13:00.000000,4,1
2024485652,2024-05-08 09:35:00.000000,6,1
2024485656,2024-05-08 08:11:00.000000,3,1
2024485659,2024-05-08 08:07:00.000000,3,1
2024485662,2024-05-08 08:16:00.000000,3,1
2024485663,2024-05-08 08:10:00.000000,3,1
2024485665,2024-05-08 09:44:00.000000,3,1
2024485667,2024-05-08 11:07:00.000000,4,1
2024485669,2024-05-08 11:38:00.000000,3,1
2024485670,2024-05-08 08:06:00.000000,3,1
2024485671,2024-05-08 17:41:00.000000,3,1
2024485672,2024-05-08 08:11:00.000000,3,1
2024485674,2024-05-08 14:34:00.000000,3,1
2024485675,2024-05-08 14:10:00.000000,3,1
2024485676,2024-05-08 08:05:00.000000,6,1
2024485678,2024-05-08 11:50:00.000000,3,1
2024485679,2024-05-08 08:14:00.000000,3,1
2024485680,2024-05-08 09:36:00.000000,3,1
2024485681,2024-05-08 09:49:00.000000,3,1
2024485684,2024-05-08 11:30:00.000000,3,1
2024485686,2024-05-08 08:05:00.000000,3,1
2024485687,2024-05-08 12:01:00.000000,3,1
