"folio_recepcion","cantidad_items","cantidad_lm","cantidad_ls"
"2024350181",5,28,16
"2024357462",3,28,16
"2023477990",21,28,16
"2024362865",3,28,16
"2024190034",3,28,16
"2023478915",3,28,16
"2024372753",3,28,16
"2024353692",7,28,16
"2024357966",24,28,16
"2024352649",29,28,16
"2024363956",15,28,16
"2024365864",27,28,16
"2024356402",16,28,16
"2024358827",7,28,16
"2024361140",24,28,16
"2024357817",13,28,16
"2024354379",7,28,16
"2024350117",6,28,16
"2024365163",16,28,16
"2024350237",25,28,16
"2024351203",6,28,16
"2024364968",23,28,16
"2024360046",3,28,16
"2024351340",6,28,16
"2024363214",3,28,16
"2023459415",11,28,16
"2024362101",12,28,16
"2024354100",8,28,16
"2023460171",15,28,16
"2024358562",15,28,16
"2024353067",11,28,16
"2023460616",3,28,16
"2024354025",6,28,16
"2024365603",6,28,16
"2023470861",24,28,16
"2023455737",17,28,16
"2023455787",21,28,16
"2024354861",15,28,16
"2023459285",12,28,16
"2023455392",14,28,16
"2024357793",8,28,16
"2023455863",60,28,16
"2024363435",8,28,16
"2024360003",3,28,16
"2024357913",6,28,16
"2024352885",4,28,16
"2024364184",3,28,16
"2023478585",21,28,16
"2024351628",15,28,16
"2024357955",29,28,16
"2023476348",3,28,16
"2023477092",23,28,16
"2023455433",17,28,16
"2023470613",3,28,16
"2024351813",25,28,16
"2023476904",27,28,16
"2024352035",13,28,16
"2023459263",13,28,16
"2023478977",3,28,16
"2024356017",27,28,16
"2024360253",3,28,16
"2023478788",4,28,16
"2024357017",13,28,16
"2023455315",3,28,16
"2024184142",22,28,16
"2024357572",10,28,16
"2024363235",29,28,16
"2024361190",16,28,16
"2023460500",3,28,16
"2024352620",7,28,16
"2023475431",21,28,16
"2024365167",10,28,16
"2024360258",10,28,16
"2024364683",31,28,16
"2024357720",15,28,16
"2024350896",12,28,16
"2024359233",19,28,16
"2024363491",20,28,16
"2023460750",11,28,16
"2024351784",22,28,16
"2023475685",3,28,16
"2024360217",3,28,16
"2023478556",3,28,16
"2023459244",9,28,16
"2023478959",19,28,16
"2024360637",5,28,16
"2024359733",9,28,16
"2024353321",10,28,16
"2023477305",14,28,16
"2024359362",3,28,16
"2024358277",3,28,16
"2023478068",7,28,16
"2024358797",17,28,16
"2024365800",28,28,16
"2024364847",7,28,16
"2024350347",9,28,16
"2023475645",9,28,16
"2024366859",10,28,16
"2024361360",23,28,16
"2024364289",13,28,16
"2023478293",10,28,16
"2023476261",3,28,16
"2024364035",14,28,16
"2024372553",3,28,16
"2024350547",7,28,16
"2023460614",3,28,16
"2024364317",10,28,16
"2024001002",9,28,16
"2023470991",3,28,16
"2024365116",3,28,16
"2024353999",20,28,16
"2024358803",21,28,16
"2024364209",12,28,16
"2024352509",8,28,16
"2024363679",12,28,16
"2024356130",22,28,16
"2024357435",3,28,16
"2023476083",7,28,16
"2024352433",21,28,16
"2023455263",3,28,16
"2024364953",14,28,16
"2024352006",6,28,16
"2024362100",3,28,16
"2024366372",3,28,16
"2024359047",3,28,16
"2024360666",3,28,16
"2023460733",22,28,16
"2024360017",3,28,16
"2024352049",26,28,16
"2023475578",11,28,16
"2024350709",3,28,16
"2024361003",3,28,16
"2024363111",36,28,16
"2024354359",15,28,16
"2023470695",28,28,16
"2024359608",23,28,16
"2024358116",6,28,16
"2024357277",30,28,16
"2024356479",10,28,16
"2023459929",3,28,16
"2023476060",3,28,16
"2024365836",8,28,16
"2024359829",6,28,16
"2023464771",30,28,16
"2024363980",3,28,16
"2024357387",22,28,16
"2023475423",7,28,16
"2024359091",12,28,16
"2023478842",11,28,16
"2024365925",13,28,16
"2023476713",3,28,16
"2024357420",15,28,16
"2023478769",13,28,16
"2023476870",21,28,16
"2024352646",3,28,16
"2023460758",6,28,16
"2024365902",3,28,16
"2024366513",16,28,16
"2024361281",6,28,16
"2024353034",3,28,16
"2024362046",6,28,16
"2024363119",6,28,16
"2023475490",24,28,16
"2023459024",23,28,16
"2024364085",19,28,16
"2024364464",19,28,16
"2023478152",26,28,16
"2024351543",28,28,16
"2024358176",48,28,16
"2024366477",7,28,16
"2024352888",18,28,16
"2024350573",10,28,16
"2024353772",36,28,16
"2024361719",23,28,16
"2024361825",4,28,16
"2024359851",3,28,16
"2024360004",3,28,16
"2024352942",6,28,16
"2024356305",6,28,16
"2024190078",22,28,16
"2023460162",7,28,16
"2023460392",20,28,16
"2023460680",3,28,16
"2024358439",11,28,16
"2023478825",66,28,16
"2024356106",16,28,16
"2023477765",3,28,16
"2024350893",16,28,16
"2023470076",8,28,16
"2023464383",19,28,16
"2024364979",34,28,16
"2024363495",3,28,16
"2023477551",23,28,16
"2024354186",6,28,16
"2023455183",21,28,16
"2024351111",6,28,16
"2024359222",30,28,16
"2024375165",3,28,16
"2023459204",20,28,16
"2024353222",9,28,16
"2024356056",19,28,16
"2023459222",5,28,16
"2024354377",3,28,16
"2024354259",7,28,16
"2024353185",10,28,16
"2023477731",13,28,16
"2023478379",6,28,16
"2024361079",15,28,16
"2024184136",26,28,16
"2024364373",2,28,16
"2024365789",18,28,16
"2023477912",6,28,16
"2024356242",3,28,16
"2024358755",37,28,16
"2024366321",20,28,16
"2024362444",15,28,16
"2024358673",3,28,16
"2023459362",7,28,16
"2024360118",26,28,16
"2023460376",18,28,16
"2024352133",12,28,16
"2024356045",3,28,16
"2024372744",8,28,16
"2023477893",29,28,16
"2024359368",14,28,16
"2023478440",11,28,16
"2023477536",17,28,16
"2023478868",5,28,16
"2023455557",6,28,16
"2024358120",6,28,16
"2024365677",21,28,16
"2024361008",12,28,16
"2023478298",9,28,16
"2023478420",3,28,16
"2024351557",17,28,16
"2024351716",7,28,16
"2024360393",18,28,16
"2024351977",3,28,16
"2023478813",21,28,16
"2024359921",6,28,16
"2024365113",3,28,16
"2023476705",28,28,16
"2024030001",15,28,16
"2024358842",2,28,16
"2024364385",6,28,16
"2024351771",4,28,16
"2023470780",35,28,16
"2024352427",10,28,16
"2023470238",8,28,16
"2024365285",7,28,16
"2024356971",10,28,16
"2024365342",23,28,16
"2024366361",3,28,16
"2024356153",27,28,16
"2023463940",3,28,16
"2024365514",3,28,16
"2024351808",15,28,16
"2023455429",14,28,16
"2023476505",14,28,16
"2024350486",16,28,16
"2024356947",17,28,16
"2024363469",15,28,16
"2023459255",11,28,16
"2024353884",20,28,16
"2024360662",24,28,16
"2024352005",4,28,16
"2023460764",25,28,16
"2024359813",3,28,16
"2023455303",9,28,16
"2023476468",31,28,16
"2023475572",13,28,16
"2024372632",7,28,16
"2024360412",14,28,16
"2024353019",8,28,16
"2024356692",14,28,16
"2024353366",25,28,16
"2024350969",5,28,16
"2024350974",15,28,16
"2024352265",18,28,16
"2024352267",3,28,16
"2024365228",21,28,16
"2024360245",17,28,16
"2024357136",11,28,16
"2023460180",21,28,16
"2024361614",19,28,16
"2023459374",5,28,16
"2024359050",20,28,16
"2024359569",3,28,16
"2023459490",3,28,16
"2024366358",7,28,16
"2023477265",31,28,16
"2024364718",33,28,16
"2024366944",30,28,16
"2024359719",13,28,16
"2024361334",10,28,16
"2024363262",3,28,16
"2024360152",19,28,16
"2023478494",3,28,16
"2023470610",18,28,16
"2023475993",22,28,16
"2024351760",17,28,16
"2024353396",15,28,16
"2023478791",18,28,16
"2023477301",20,28,16
"2024354909",3,28,16
"2024357199",3,28,16
"2024364330",11,28,16
"2023477067",18,28,16
"2023478845",15,28,16
"2024372451",3,28,16
"2023478004",3,28,16
"2024362173",58,28,16
"2024358419",3,28,16
"2024350213",11,28,16
"2024365362",3,28,16
"2024365129",17,28,16
"2024364269",3,28,16
"2023478124",18,28,16
"2024359936",19,28,16
"2024152008",6,28,16
"2023459170",8,28,16
"2024351147",3,28,16
"2023476032",7,28,16
"2024364038",8,28,16
"2023478647",27,28,16
"2024358868",12,28,16
"2024365775",9,28,16
"2023477531",11,28,16
"2024363817",31,28,16
"2024362453",3,28,16
"2024358838",28,28,16
"2024359105",11,28,16
"2024352607",24,28,16
"2024361554",3,28,16
"2024360084",16,28,16
"2024363841",13,28,16
"2024352629",3,28,16
"2024366536",3,28,16
"2024350519",16,28,16
"2023478577",10,28,16
"2023470187",3,28,16
"2024366862",3,28,16
"2023464666",3,28,16
"2024357830",9,28,16
"2023477672",3,28,16
"2023455188",20,28,16
"2024357542",9,28,16
"2024352954",10,28,16
"2024351368",12,28,16
"2023477342",18,28,16
"2023470375",6,28,16
"2024364684",12,28,16
"2024360043",7,28,16
"2023477578",3,28,16
"2023476422",3,28,16
"2023460908",3,28,16
"2024364109",16,28,16
"2023459083",3,28,16
"2024356795",14,28,16
"2023459676",32,28,16
"2024184016",2,28,16
"2023459524",27,28,16
"2024362154",8,28,16
"2023476017",27,28,16
"2024353060",13,28,16
"2024351148",9,28,16
"2023475625",30,28,16
"2024359787",6,28,16
"2023477110",10,28,16
"2024353509",3,28,16
"2024365433",3,28,16
"2024363232",13,28,16
"2023478821",3,28,16
"2024361822",3,28,16
"2024365528",31,28,16
"2024356993",11,28,16
"2024350438",1,28,16
"2023460311",9,28,16
"2023459264",18,28,16
"2024365254",3,28,16
"2024354483",3,28,16
"2024154128",3,28,16
"2023477585",15,28,16
"2024358250",5,28,16
"2024351207",4,28,16
"2024362379",17,28,16
"2024358455",22,28,16
"2024358692",9,28,16
"2023475527",4,28,16
"2024363183",24,28,16
"2024361574",14,28,16
"2023478792",11,28,16
"2024356494",21,28,16
"2023477885",18,28,16
"2023470874",3,28,16
"2024359095",3,28,16
"2024366885",3,28,16
"2024352840",3,28,16
"2023455206",13,28,16
"2024360820",21,28,16
"2024358411",21,28,16
"2024357528",14,28,16
"2023477031",30,28,16
"2024351703",24,28,16
"2023460570",3,28,16
"2024360230",5,28,16
"2023455387",4,28,16
"2024350007",3,28,16
"2024356011",3,28,16
"2024357792",18,28,16
"2023478477",30,28,16
"2024365803",24,28,16
"2024353294",23,28,16
"2023455094",8,28,16
"2023459535",9,28,16
"2024354194",14,28,16
"2024358412",3,28,16
"2023478013",9,28,16
"2023478268",25,28,16
"2024351967",9,28,16
"2023459931",6,28,16
"2024356822",9,28,16
"2024361285",3,28,16
"2023460889",3,28,16
"2024359512",23,28,16
"2024361916",10,28,16
"2024190032",7,28,16
"2023189367",18,28,16
"2023455471",6,28,16
"2024353468",10,28,16
"2024350472",3,28,16
"2024360838",5,28,16
"2024361575",7,28,16
"2023459206",18,28,16
"2023455896",3,28,16
"2024353322",15,28,16
"2024366602",39,28,16
"2024364707",16,28,16
"2024350356",3,28,16
"2024364113",14,28,16
"2024358361",3,28,16
"2024366387",13,28,16
"2024361128",36,28,16
"2023476065",34,28,16
"2024364314",14,28,16
"2024358040",15,28,16
"2024361961",21,28,16
"2023460409",41,28,16
"2024350527",38,28,16
"2023476442",11,28,16
"2023460329",3,28,16
"2024360313",21,28,16
"2024375201",12,28,16
"2024358566",3,28,16
"2023455775",9,28,16
"2023455626",31,28,16
"2023476262",7,28,16
"2024361333",3,28,16
"2023477883",7,28,16
"2023478856",8,28,16
"2024359852",3,28,16
"2024356140",28,28,16
"2024350045",43,28,16
"2024356691",20,28,16
"2024365245",3,28,16
"2024357898",6,28,16
"2023478131",3,28,16
"2024356978",10,28,16
"2024354209",3,28,16
"2024360553",26,28,16
"2024361209",8,28,16
"2023455174",10,28,16
"2023476794",15,28,16
"2023455714",29,28,16
"2024359763",19,28,16
"2023477319",6,28,16
"2024354389",2,28,16
"2024357899",6,28,16
"2024362097",7,28,16
"2023470950",15,28,16
"2023476238",4,28,16
"2023470590",39,28,16
"2024366425",7,28,16
"2023455310",25,28,16
"2023475519",23,28,16
"2024350444",26,28,16
"2024356930",11,28,16
"2024363386",12,28,16
"2024351473",8,28,16
"2023459507",3,28,16
"2024360506",3,28,16
"2023459900",18,28,16
"2023475739",31,28,16
"2024350136",9,28,16
"2023477528",11,28,16
"2024351923",3,28,16
"2024360087",26,28,16
"2024190005",11,28,16
"2024365489",3,28,16
"2023476930",9,28,16
"2024352405",23,28,16
"2024364827",24,28,16
"2024375009",3,28,16
"2024366950",17,28,16
"2024362421",34,28,16
"2024360261",8,28,16
"2024356829",3,28,16
"2024154127",3,28,16
"2023470286",26,28,16
"2023477325",39,28,16
"2024352948",16,28,16
"2024361466",17,28,16
"2024366632",6,28,16
"2023478189",16,28,16
"2024353490",22,28,16
"2023476789",36,28,16
"2024352399",17,28,16
"2024356027",28,28,16
"2024364104",4,28,16
"2023455090",29,28,16
"2024356139",3,28,16
"2024363665",4,28,16
"2024365795",10,28,16
"2024356554",17,28,16
"2023464404",6,28,16
"2024360166",12,28,16
"2024353476",28,28,16
"2024361778",3,28,16
"2024353326",17,28,16
"2024357450",7,28,16
"2024350774",24,28,16
"2024363955",36,28,16
"2024364717",16,28,16
"2024359570",4,28,16
"2024354203",15,28,16
"2024366135",22,28,16
"2024357721",14,28,16
"2024365130",9,28,16
"2024360724",21,28,16
"2024362315",6,28,16
"2024363559",30,28,16
"2024366794",7,28,16
"2024360502",36,28,16
"2024363953",16,28,16
"2024366555",3,28,16
"2024359944",3,28,16
"2024365493",8,28,16
"2024353206",22,28,16
"2024358544",3,28,16
"2024359922",12,28,16
"2024364341",16,28,16
"2024363804",8,28,16
"2024354550",3,28,16
"2023470347",4,28,16
"2023459661",30,28,16
"2023464016",4,28,16
"2024363094",6,28,16
"2024354249",11,28,16
"2023464043",7,28,16
"2023476624",21,28,16
"2024366233",14,28,16
"2023478552",7,28,16
"2024360746",20,28,16
"2024359043",13,28,16
"2024366699",17,28,16
"2024351984",10,28,16
"2024372674",3,28,16
"2024365586",7,28,16
"2024361371",39,28,16
"2023476318",20,28,16
"2024353712",3,28,16
"2024363617",21,28,16
"2024353061",6,28,16
"2024359186",16,28,16
"2024359002",23,28,16
"2023455845",4,28,16
"2024351354",32,28,16
"2024359036",3,28,16
"2024363587",30,28,16
"2024360667",25,28,16
"2023478980",3,28,16
"2024352496",3,28,16
"2024353123",6,28,16
"2024351627",38,28,16
"2024357304",16,28,16
"2023476792",17,28,16
"2024352782",4,28,16
"2024360176",42,28,16
"2023478564",30,28,16
"2024354939",37,28,16
"2023460024",14,28,16
"2024184050",3,28,16
"2024351476",10,28,16
"2024356063",3,28,16
"2023478290",21,28,16
"2024372473",4,28,16
"2024359182",16,28,16
"2023476809",3,28,16
"2024353219",10,28,16
"2024361116",8,28,16
"2024361118",7,28,16
"2024353161",28,28,16
"2024359344",8,28,16
"2024353496",19,28,16
"2024352621",4,28,16
"2024372211",7,28,16
"2023476880",8,28,16
"2023478974",7,28,16
"2023476447",17,28,16
"2023464619",6,28,16
"2024361583",3,28,16
"2023470675",9,28,16
"2024350897",28,28,16
"2024350544",26,28,16
"2024358464",10,28,16
"2024351806",3,28,16
"2023455903",3,28,16
"2024352995",15,28,16
"2024366271",23,28,16
"2024360158",16,28,16
"2024353777",3,28,16
"2024357791",18,28,16
"2024360274",29,28,16
"2024366436",9,28,16
"2023477054",25,28,16
"2024356878",12,28,16
"2023475618",18,28,16
"2023476975",13,28,16
"2024354040",3,28,16
"2024366509",8,28,16
"2024353043",19,28,16
"2024351824",8,28,16
"2023459925",23,28,16
"2024364042",7,28,16
"2024354885",8,28,16
"2024353306",3,28,16
"2024364256",3,28,16
"2023477535",13,28,16
"2024363077",24,28,16
"2024351210",14,28,16
"2024372378",7,28,16
"2024358452",17,28,16
"2023459018",14,28,16
"2024364698",20,28,16
"2024354761",39,28,16
"2023460854",8,28,16
"2024365479",6,28,16
"2023459412",33,28,16
"2024365839",10,28,16
"2024365088",8,28,16
"2024359034",11,28,16
"2023478970",2,28,16
"2024352599",11,28,16
"2023478994",3,28,16
"2023459773",3,28,16
"2023477700",7,28,16
"2024366439",13,28,16
"2024356325",7,28,16
"2024190027",24,28,16
"2024364792",3,28,16
"2023459549",18,28,16
"2024356472",17,28,16
"2023478502",3,28,16
"2023477584",14,28,16
"2023476121",8,28,16
"2024351954",3,28,16
"2024360505",31,28,16
"2024357289",7,28,16
"2024351105",6,28,16
"2024351633",13,28,16
"2023476548",30,28,16
"2024365260",16,28,16
"2023477669",4,28,16
"2024361284",16,28,16
"2024364213",3,28,16
"2024190076",9,28,16
"2024363334",21,28,16
"2024363960",9,28,16
"2024359940",6,28,16
"2024358143",21,28,16
"2024366801",3,28,16
"2024364546",4,28,16
"2024094005",6,28,16
"2024363670",6,28,16
"2024356035",19,28,16
"2023470782",15,28,16
"2024352437",10,28,16
"2024356124",3,28,16
"2023478135",10,28,16
"2024356216",8,28,16
"2024356032",20,28,16
"2024372945",16,28,16
"2024360738",10,28,16
"2024075005",3,28,16
"2023464658",10,28,16
"2024363486",3,28,16
"2023470713",23,28,16
"2024360284",18,28,16
"2024353240",16,28,16
"2024363081",3,28,16
"2023475748",7,28,16
"2023478822",13,28,16
"2023477261",6,28,16
"2024359599",10,28,16
"2024353484",3,28,16
"2023459394",8,28,16
"2024352785",7,28,16
"2024350548",3,28,16
"2023462754",6,28,16
"2023460569",17,28,16
"2024364379",27,28,16
"2024375158",24,28,16
"2024363706",19,28,16
"2023476955",6,28,16
"2023478028",7,28,16
"2024353753",3,28,16
"2023459420",6,28,16
"2024352067",27,28,16
"2024364382",12,28,16
"2024357154",18,28,16
"2023476254",29,28,16
"2024366421",8,28,16
"2024353898",17,28,16
"2023478374",18,28,16
"2023459079",3,28,16
"2023459542",3,28,16
"2023470974",3,28,16
"2023459726",3,28,16
"2023478975",16,28,16
"2024354093",7,28,16
"2024359460",15,28,16
"2023476756",11,28,16
"2024353877",17,28,16
"2024357586",26,28,16
"2023460403",3,28,16
"2023478665",21,28,16
"2023455302",13,28,16
"2024350043",7,28,16
"2024360977",7,28,16
"2024358579",3,28,16
"2024353238",28,28,16
"2024359046",3,28,16
"2024360086",27,28,16
"2024354242",30,28,16
"2024365255",24,28,16
"2024352918",17,28,16
"2024363509",13,28,16
"2024354560",11,28,16
"2024363949",13,28,16
"2024353153",3,28,16
"2023464789",44,28,16
"2024352864",22,28,16
"2023470853",3,28,16
"2024365833",7,28,16
"2024364055",10,28,16
"2024360303",20,28,16
"2024352823",21,28,16
"2023463067",28,28,16
"2023478794",31,28,16
"2024359126",40,28,16
"2024354229",27,28,16
"2024358128",3,28,16
"2024359295",7,28,16
"2024351515",26,28,16
"2024363468",4,28,16
"2023460339",3,28,16
"2024351631",3,28,16
"2024363126",39,28,16
"2023455017",25,28,16
"2024353830",3,28,16
"2024363471",16,28,16
"2023476893",10,28,16
"2024356391",7,28,16
"2024351799",3,28,16
"2023476419",11,28,16
"2024352027",29,28,16
"2024353817",7,28,16
"2023459908",8,28,16
"2024360243",12,28,16
"2023476881",7,28,16
"2023459409",3,28,16
"2023464582",13,28,16
"2024365210",3,28,16
"2024364542",18,28,16
"2024364958",11,28,16
"2024352598",8,28,16
"2023459262",15,28,16
"2023478174",10,28,16
"2023470532",21,28,16
"2024353033",31,28,16
"2024366879",7,28,16
"2023464586",11,28,16
"2024350521",3,28,16
"2024356285",23,28,16
"2024357403",21,28,16
"2023470880",14,28,16
"2024363950",5,28,16
"2024350437",14,28,16
"2023476831",15,28,16
"2023476486",20,28,16
"2024353585",13,28,16
"2024372368",13,28,16
"2024351228",14,28,16
"2023455019",3,28,16
"2024353764",3,28,16
"2024360263",8,28,16
"2024354980",5,28,16
"2024356617",3,28,16
"2024353727",3,28,16
"2024372480",3,28,16
"2023470873",43,28,16
"2023455207",9,28,16
"2024372104",3,28,16
"2024356012",29,28,16
"2023478505",5,28,16
"2024364407",3,28,16
"2023455607",29,28,16
"2023460259",8,28,16
"2024359441",28,28,16
"2024350171",8,28,16
"2024363439",23,28,16
"2024363346",3,28,16
"2024357570",7,28,16
"2024366515",7,28,16
"2024356599",25,28,16
"2024366896",13,28,16
"2024351656",8,28,16
"2024352060",24,28,16
"2023455993",12,28,16
"2024363757",19,28,16
"2024363320",9,28,16
"2024363063",15,28,16
"2024190001",35,28,16
"2024354302",30,28,16
"2024357107",16,28,16
"2024351855",8,28,16
"2024365352",23,28,16
"2024013006",25,28,16
"2024356940",3,28,16
"2024364878",25,28,16
"2024363124",24,28,16
"2023460020",16,28,16
"2024357279",5,28,16
"2024375019",3,28,16
"2024360735",18,28,16
"2023459211",24,28,16
"2024354350",41,28,16
"2024356574",12,28,16
"2024358185",24,28,16
"2023476437",10,28,16
"2023455096",13,28,16
"2023455118",3,28,16
"2024361264",29,28,16
"2023477556",34,28,16
"2024352268",3,28,16
"2023476494",29,28,16
"2024364148",29,28,16
"2024352933",31,28,16
"2023478789",30,28,16
"2024372570",27,28,16
"2024350620",3,28,16
"2024353150",24,28,16
"2024351208",3,28,16
"2024177011",10,28,16
"2024353390",27,28,16
"2024351982",3,28,16
"2024366640",11,28,16
"2023464585",18,28,16
"2024357178",28,28,16
"2024360566",3,28,16
"2023470485",11,28,16
"2023475768",3,28,16
"2024154006",9,28,16
"2023455049",27,28,16
"2023476280",12,28,16
"2023455633",16,28,16
"2024353071",3,28,16
"2024357926",32,28,16
"2024356696",20,28,16
"2024359189",73,28,16
"2024359466",23,28,16
"2024364846",6,28,16
"2023476750",3,28,16
"2024362536",14,28,16
"2024362842",27,28,16
"2023475834",27,28,16
"2023455431",22,28,16
"2024359724",27,28,16
"2024352975",12,28,16
"2023459232",3,28,16
"2023477904",30,28,16
"2024359565",33,28,16
"2024359712",9,28,16
"2024359576",4,28,16
"2024356480",8,28,16
"2024360356",23,28,16
"2024356302",9,28,16
"2024358577",7,28,16
"2024364536",21,28,16
"2024350820",3,28,16
"2024350293",14,28,16
"2024363225",15,28,16
"2023476833",34,28,16
"2024356395",9,28,16
"2024366522",11,28,16
"2024357131",28,28,16
"2024359993",8,28,16
"2024360495",7,28,16
"2024360581",37,28,16
"2023470513",33,28,16
"2024361983",14,28,16
"2023476709",19,28,16
"2024361893",6,28,16
"2024358649",3,28,16
"2024360578",13,28,16
"2024089242",21,28,16
"2024357889",14,28,16
"2024350137",29,28,16
"2024357272",3,28,16
"2024359559",3,28,16
"2024365595",21,28,16
"2024353823",7,28,16
"2024361438",11,28,16
"2023477858",25,28,16
"2024190072",31,28,16
"2024350884",31,28,16
"2024362533",9,28,16
"2023455391",3,28,16
"2024358246",9,28,16
"2023478276",18,28,16
"2024353914",4,28,16
"2024350159",3,28,16
"2024356572",3,28,16
"2024358196",7,28,16
"2024372190",3,28,16
"2024366539",11,28,16
"2023476761",9,28,16
"2024366516",3,28,16
"2024354908",13,28,16
"2024184074",21,28,16
"2024357278",15,28,16
"2023459695",24,28,16
"2023455195",39,28,16
"2024359243",6,28,16
"2023470316",20,28,16
"2023475904",3,28,16
"2024353989",3,28,16
"2023470963",20,28,16
"2023477262",8,28,16
"2023476015",30,28,16
"2024366958",7,28,16
"2024365293",3,28,16
"2024354060",7,28,16
"2024366164",9,28,16
"2024351960",3,28,16
"2023477033",15,28,16
"2024356037",3,28,16
"2023478113",3,28,16
"2023460112",11,28,16
"2024353212",3,28,16
"2024365087",7,28,16
"2024350228",7,28,16
"2024360269",10,28,16
"2024357281",14,28,16
"2024354105",6,28,16
"2024350307",43,28,16
"2024356249",10,28,16
"2023460922",19,28,16
"2024354873",30,28,16
"2024357459",32,28,16
"2024363666",18,28,16
"2024364302",10,28,16
"2024351674",3,28,16
"2024360419",19,28,16
"2023455197",16,28,16
"2024354156",15,28,16
"2024154009",13,28,16
"2024358153",24,28,16
"2024359903",5,28,16
"2024352528",3,28,16
"2023460998",18,28,16
"2024353402",3,28,16
"2024350482",17,28,16
"2024350324",10,28,16
"2024359653",12,28,16
"2024372321",27,28,16
"2024001003",12,28,16
"2024360552",22,28,16
"2024363780",8,28,16
"2024356322",13,28,16
"2023476256",20,28,16
"2024351281",9,28,16
"2023459733",18,28,16
"2023455931",20,28,16
"2024353375",4,28,16
"2023477049",3,28,16
"2024365237",21,28,16
"2024351932",18,28,16
"2024356994",11,28,16
"2024363578",28,28,16
"2024358109",16,28,16
"2024359901",45,28,16
"2023464866",7,28,16
"2023460775",9,28,16
"2024360743",3,28,16
"2023476763",8,28,16
"2024360156",26,28,16
"2024364832",13,28,16
"2024362831",7,28,16
"2024352296",8,28,16
"2024356964",10,28,16
"2023470618",7,28,16
"2024360926",3,28,16
"2023477970",6,28,16
"2023455389",19,28,16
"2024362313",14,28,16
"2024363596",3,28,16
"2023460059",7,28,16
"2024350033",9,28,16
"2024357834",17,28,16
"2023459762",26,28,16
"2024354338",15,28,16
"2023476745",3,28,16
"2024372026",3,28,16
"2024356968",7,28,16
"2023462576",22,28,16
"2024359561",3,28,16
"2024358117",9,28,16
"2024363364",3,28,16
"2024363098",3,28,16
"2024086002",11,28,16
"2024190009",24,28,16
"2024356778",11,28,16
"2024366257",6,28,16
"2024350325",17,28,16
"2024360732",3,28,16
"2024363246",35,28,16
"2024358435",1,28,16
"2024351331",13,28,16
"2024364058",6,28,16
"2023470214",12,28,16
"2023478967",13,28,16
"2023475587",6,28,16
"2024365233",16,28,16
"2024350727",25,28,16
"2024363684",22,28,16
"2024356113",13,28,16
"2023459599",8,28,16
"2024358026",3,28,16
"2023459347",21,28,16
"2024363090",6,28,16
"2023475680",3,28,16
"2024352141",25,28,16
"2024352361",7,28,16
"2024357123",11,28,16
"2024364528",3,28,16
"2024352302",29,28,16
"2024353094",17,28,16
"2023459865",6,28,16
"2024365805",11,28,16
"2024365850",8,28,16
"2023459390",16,28,16
"2024372460",3,28,16
"2024354889",16,28,16
"2024190059",21,28,16
"2024360530",8,28,16
"2024352837",6,28,16
"2024352418",21,28,16
"2024354696",3,28,16
"2024351632",4,28,16
"2024364083",13,28,16
"2024360343",3,28,16
"2024359870",17,28,16
"2024365351",7,28,16
"2024350448",6,28,16
"2024356655",25,28,16
"2024363490",16,28,16
"2024360281",3,28,16
"2023459391",31,28,16
"2024354049",3,28,16
"2024357696",16,28,16
"2024366955",27,28,16
"2023460662",3,28,16
"2023470359",11,28,16
"2023477189",28,28,16
"2024364997",8,28,16
"2024350673",26,28,16
"2024363322",2,28,16
"2024360386",32,28,16
"2024363790",14,28,16
"2024360173",3,28,16
"2024357991",7,28,16
"2024359799",30,28,16
"2024365249",3,28,16
"2023476241",2,28,16
"2023455755",3,28,16
"2023476692",36,28,16
"2023477173",6,28,16
"2024352658",2,28,16
"2024352960",19,28,16
"2023460640",16,28,16
"2024356064",15,28,16
"2024350225",22,28,16
"2023460872",7,28,16
"2024352990",17,28,16
"2023470311",10,28,16
"2024357012",6,28,16
"2024351792",28,28,16
"2024365095",3,28,16
"2023475637",7,28,16
"2023476885",12,28,16
"2024363833",16,28,16
"2024043001",7,28,16
"2024357171",6,28,16
"2024360469",6,28,16
"2024364305",6,28,16
"2023476289",37,28,16
"2023475544",35,28,16
"2023460505",16,28,16
"2023476959",3,28,16
"2024352391",4,28,16
"2023455070",16,28,16
"2024363794",33,28,16
"2023477598",3,28,16
"2024359256",3,28,16
"2023478664",11,28,16
"2023470859",14,28,16
"2024359119",15,28,16
"2023459707",31,28,16
"2024362498",6,28,16
"2024359326",7,28,16
"2024353704",3,28,16
"2024358570",28,28,16
"2024356126",3,28,16
"2024360722",4,28,16
"2024364457",25,28,16
"2023476434",3,28,16
"2023476617",13,28,16
"2024362609",3,28,16
"2024359473",30,28,16
"2024350549",26,28,16
"2023478961",3,28,16
"2023476118",18,28,16
"2024366243",51,28,16
"2024361515",10,28,16
"2023463907",15,28,16
"2024351809",7,28,16
"2024350542",14,28,16
"2024350477",6,28,16
"2024190004",11,28,16
"2024361265",22,28,16
"2023459662",2,28,16
"2023476729",3,28,16
"2023477001",3,28,16
"2024364562",11,28,16
"2023459189",7,28,16
"2024365791",3,28,16
"2024357320",8,28,16
"2024357398",6,28,16
"2024365513",3,28,16
"2024361756",17,28,16
"2023459414",33,28,16
"2023460899",7,28,16
